filename,width,height,class,xmin,ymin,xmax,ymax
Robot-05-08-2019-20_13_12-76_jpg.rf.5cf7eaaa74c0c976ded9fd3f23ddd92c.jpg,512,512,ball,383,190,422,267
Robot-05-08-2019-20_07_48-12_jpg.rf.5d2528c4ea573ef527e75e28b50c30cf.jpg,512,512,ball,355,173,376,215
Robot-05-08-2019-20_10_13-03_jpg.rf.5d0a7e8ed2f65f7a49b53159924cad8e.jpg,512,512,ball,325,41,337,70
Robot-05-08-2019-20_11_16-14_jpg.rf.5d262c43c8067fe663c343916a1db5b0.jpg,512,512,ball,306,114,315,133
Robot-05-08-2019-20_09_07-21_jpg.rf.5d5a1f8fe707d180c6f423fc2b6afd50.jpg,512,512,ball,288,24,299,45
Robot-05-08-2019-20_10_08-86_jpg.rf.5d9f4e33a13bbf6ba7f2d3f5d14e6c86.jpg,512,512,ball,230,26,242,48
Robot-05-08-2019-20_12_26-11_jpg.rf.5d941021cae16ce70c0273126e88f856.jpg,512,512,ball,317,64,339,110
Robot-05-08-2019-20_10_50-88_jpg.rf.5d97e164f7e65467f3ddb8c81ac52b56.jpg,512,512,ball,262,18,274,40
Robot-01-08-2019-22_48_19-28_jpg.rf.5d70fdb04f12c61321d47993af84b224.jpg,512,512,ball,262,270,296,331
Robot-05-08-2019-20_07_48-69_jpg.rf.5da7468ac4d481c5ede80f7006dd9dc9.jpg,512,512,ball,341,59,357,96
Robot-05-08-2019-20_11_41-22_jpg.rf.5db7d6fbe5a0cd103b1db459eeb42b8e.jpg,512,512,ball,286,16,295,34
Robot-05-08-2019-20_13_07-47_jpg.rf.5db88989fdd049965d6e6803aacdd11f.jpg,512,512,ball,293,46,313,84
Robot-05-08-2019-20_12_58-37_jpg.rf.5db8e63719a1ca67bd470ff047332e79.jpg,512,512,ball,197,76,224,132
Robot-05-08-2019-20_11_09-38_jpg.rf.5de9adcbd7a05765fb6bc10cfd8601d6.jpg,512,512,ball,193,50,207,72
Robot-05-08-2019-20_13_45-91_jpg.rf.5df778d921100c579897ef0720085089.jpg,512,512,ball,356,106,382,156
Robot-05-08-2019-20_08_43-23_jpg.rf.5deb30c08a220ffc782fd4badb27ea50.jpg,512,512,ball,382,244,436,338
Robot-05-08-2019-20_08_02-39_jpg.rf.5e146c5819808038d4255f439fcc80a8.jpg,512,512,ball,247,28,264,60
Robot-05-08-2019-20_11_20-63_jpg.rf.5e1abd31ea88103080bf81e9dd250097.jpg,512,512,ball,117,224,149,284
Robot-05-08-2019-20_58_58-72_jpg.rf.5e31ad82118de53712da0ea5b1de80a6.jpg,512,512,ball,138,40,292,341
Robot-05-08-2019-20_13_29-2_jpg.rf.5e67392390a84aa92f7be6669d43329e.jpg,512,512,ball,297,115,308,137
Robot-05-08-2019-20_08_59-74_jpg.rf.5e3b27bd5f3c69e1b8a5d619c6b2d44e.jpg,512,512,ball,264,14,273,31
Robot-05-08-2019-20_12_45-33_jpg.rf.5e4346fb67df76549a1f49c16cfa8468.jpg,512,512,ball,310,153,356,238
Robot-05-08-2019-20_07_29-5_jpg.rf.5e69e02d26b47ca133810d2c176148b1.jpg,512,512,ball,227,140,247,177
Robot-05-08-2019-20_13_17-95_jpg.rf.5e70c893f2945dc7ad42c1c50799a5e8.jpg,512,512,ball,223,159,274,248
Robot-05-08-2019-20_11_55-18_jpg.rf.5e638962b9470095928aff8f1239ddde.jpg,512,512,ball,315,82,345,140
Robot-05-08-2019-20_09_13-82_jpg.rf.5e721ca0b2ca87623eb59bf16301d7b1.jpg,512,512,ball,312,74,339,125
Robot-05-08-2019-20_10_59-25_jpg.rf.5e9537a3ebe11a0643e1148aa816701d.jpg,512,512,ball,301,228,329,279
Robot-05-08-2019-20_09_55-83_jpg.rf.5e7dfd6cbae4959e21eac0f58c0a983d.jpg,512,512,ball,318,143,339,176
Robot-05-08-2019-20_11_48-09_jpg.rf.5e82e1cef94abce423f677e5bf8ef14d.jpg,512,512,ball,319,33,332,60
Robot-05-08-2019-20_13_11-73_jpg.rf.5e9e0b53e295427c9b8e78b249ae78ca.jpg,512,512,ball,306,39,327,80
Robot-05-08-2019-20_08_46-09_jpg.rf.5e956a1efb5ebfe056d153bb9fb71251.jpg,512,512,ball,274,16,284,38
Robot-05-08-2019-20_09_41-14_jpg.rf.5eb2befc3d6680b0a3d4d0aab5ad0567.jpg,512,512,ball,289,16,299,33
Robot-05-08-2019-20_12_25-73_jpg.rf.5ed825b5f345ad808a7f162b269ff9d4.jpg,512,512,ball,262,17,271,33
Robot-05-08-2019-20_09_17-74_jpg.rf.5ebd4246452259d000b119f94fd09946.jpg,512,512,ball,324,52,340,88
Robot-05-08-2019-20_10_04-0_jpg.rf.5eee9e8389b06f50098a04c548b23934.jpg,512,512,ball,311,132,328,160
Robot-01-08-2019-22_48_19-1_jpg.rf.5ed0f7a38ca4bd504e218385b7c94172.jpg,512,512,ball,211,182,244,240
Robot-05-08-2019-20_11_56-01_jpg.rf.5eb438f4ec34973a231bad3e30113b00.jpg,512,512,ball,283,18,294,37
Robot-05-08-2019-20_13_42-09_jpg.rf.5ef132357bc3943c712a077614b7f01e.jpg,512,512,ball,265,30,283,61
Robot-05-08-2019-20_58_49-71_jpg.rf.5f1c8959849fb38aaa38703b32194ae8.jpg,512,512,ball,154,265,339,511
Robot-05-08-2019-20_08_26-98_jpg.rf.5f4c6b4f53369d657c6fd01450f86bee.jpg,512,512,ball,384,139,410,192
Robot-05-08-2019-20_10_48-35_jpg.rf.5f4e6868b204ee553a8498ceb4965dfa.jpg,512,512,ball,252,112,263,133
Robot-05-08-2019-20_10_35-38_jpg.rf.5f32260be4759a76f2d55686781850d5.jpg,512,512,ball,311,35,325,62
Robot-05-08-2019-20_08_03-56_jpg.rf.5f542addc3f1b92abe7da69912a850de.jpg,512,512,ball,321,47,338,81
Robot-05-08-2019-20_09_55-64_jpg.rf.5f611bba1f7b91855af21d5a42724423.jpg,512,512,ball,327,26,339,49
Robot-05-08-2019-20_10_58-35_jpg.rf.5f11cbe303d113db63ef2b1b08933ad1.jpg,512,512,ball,384,144,415,203
Robot-05-08-2019-20_10_07-78_jpg.rf.5f774be9283616de46263920be8b891d.jpg,512,512,ball,306,113,318,134
Robot-05-08-2019-20_11_03-14_jpg.rf.5f774ba60bbfded7e0bdeb0228deca65.jpg,512,512,ball,314,35,328,59
Robot-05-08-2019-20_09_37-58_jpg.rf.5f8ce5569125c13a6411d6ee82338d62.jpg,512,512,ball,221,71,249,124
Robot-05-08-2019-20_08_37-54_jpg.rf.5f957bacbe2e3bb2b6790fd53630a4cf.jpg,512,512,ball,248,24,262,46
Robot-05-08-2019-20_08_15-77_jpg.rf.5fd1aec0131925333400f3bd3151aa3c.jpg,512,512,ball,307,36,322,64
scene17501_png.rf.5fe1b66690b390f0aa43cd79190b9dd7.jpg,512,512,ball,223,152,253,205
Robot-05-08-2019-20_08_34-2_jpg.rf.5fe2e8ec31e3964989e6d0c876e322d0.jpg,512,512,ball,319,51,339,93
Robot-05-08-2019-20_10_32-0_jpg.rf.601cf36f6986ba6b430d0b4a8c5ba41d.jpg,512,512,ball,306,20,317,42
Robot-05-08-2019-20_11_51-16_jpg.rf.5ffbf4e8856a796a39c4130368d73bcb.jpg,512,512,ball,314,22,322,40
Robot-05-08-2019-20_08_36-7_jpg.rf.5ffdc68b2c6b512cf7b202bb273fe66e.jpg,512,512,ball,332,138,350,166
Robot-05-08-2019-20_07_47-08_jpg.rf.6066bcf22b5a702070433b86b59335c7.jpg,512,512,ball,209,30,220,53
Robot-05-08-2019-20_11_26-22_jpg.rf.606773a26c4f50e98a81878ca44fb2cd.jpg,512,512,ball,274,21,285,41
Robot-05-08-2019-20_09_26-97_jpg.rf.607aef7cd108e62e3609d4f597c44822.jpg,512,512,ball,305,58,329,102
Robot-05-08-2019-20_10_26-76_jpg.rf.608a4d9eb1b8455273fbe38348b1b514.jpg,512,512,ball,323,30,333,53
Robot-05-08-2019-20_13_11-92_jpg.rf.608d422721601518c3334a88cf503812.jpg,512,512,ball,257,67,282,120
Robot-05-08-2019-20_13_37-72_jpg.rf.606fc8cc8cc7aa839ab705b2cfa8516b.jpg,512,512,ball,316,26,327,49
Robot-05-08-2019-20_10_29-84_jpg.rf.6093dea0375955b43167b23669c92841.jpg,512,512,ball,290,125,333,208
Robot-05-08-2019-20_07_30-32_jpg.rf.609fe68495ca6099a542235d9b7552ee.jpg,512,512,ball,292,34,305,57
Robot-05-08-2019-20_10_56-9_jpg.rf.60ebfbd6ead8cd2bb95cea4107166e28.jpg,512,512,ball,287,132,305,164
Robot-05-08-2019-20_09_09-73_jpg.rf.60ab1127290a061c66946420baa174b6.jpg,512,512,ball,210,30,221,52
Robot-05-08-2019-20_13_33-2_jpg.rf.6104ede336342aede1d2f43b51961ba1.jpg,512,512,ball,300,76,327,123
Robot-05-08-2019-20_13_14-94_jpg.rf.60c305d55454c8a20ccb0903a64bf8a6.jpg,512,512,ball,274,27,288,55
Robot-05-08-2019-20_10_40-41_jpg.rf.60bfb5c8ad31856329cdda14eb6f5e3d.jpg,512,512,ball,313,25,323,47
Robot-05-08-2019-20_07_54-76_jpg.rf.60ec9f170ca65e10251d4d76990f7a90.jpg,512,512,ball,286,128,303,158
Robot-05-08-2019-20_12_53-38_jpg.rf.611caccb516737cab4d0bc616451e2cf.jpg,512,512,ball,315,35,330,65
Robot-05-08-2019-20_12_10-6_jpg.rf.610a2655b6cbb49b618356e0a1dd5073.jpg,512,512,ball,305,28,318,55
Robot-01-08-2019-22_48_20-08_jpg.rf.613bc3bd4d9e14ec281aab31c2a12e84.jpg,512,512,ball,203,240,233,290
Robot-05-08-2019-20_07_36-32_jpg.rf.61c98efd8b842b5fe8e051db4c5dbfde.jpg,512,512,ball,184,120,224,188
scene04081_png.rf.61643c1b09ef6d2f4e5d8a3a61e403fc.jpg,512,512,ball,219,359,230,379
Robot-01-08-2019-22_47_56-96_jpg.rf.6137f02205c5ae4ef2a18f677ca49f06.jpg,512,512,ball,320,181,351,237
Robot-05-08-2019-20_09_57-8_jpg.rf.616818fa999aeb51a806ce687189b7b1.jpg,512,512,ball,259,287,279,322
Robot-05-08-2019-20_10_18-01_jpg.rf.6215b3c7a25faec34bde9e9026230a77.jpg,512,512,ball,304,64,329,110
Robot-05-08-2019-20_11_33-95_jpg.rf.61df02fe7a77f3a2a47b2b24373fda5f.jpg,512,512,ball,225,75,254,127
Robot-05-08-2019-20_09_36-71_jpg.rf.61f2d23cd169ce5471d6d5ead0fb196d.jpg,512,512,ball,312,30,327,57
Robot-05-08-2019-20_13_34-83_jpg.rf.61f8707b3dc78730b74e4cb4ca0d6dd4.jpg,512,512,ball,237,119,256,155
Robot-05-08-2019-20_12_02-22_jpg.rf.6204e60a0a68fc53301bd13f58c83735.jpg,512,512,ball,231,25,243,48
Robot-05-08-2019-20_08_59-84_jpg.rf.62395543e2bef932dda561878501381c.jpg,512,512,ball,287,33,301,61
scene04141_png.rf.621a48a2a43e2efdd3d6aea9717d7377.jpg,512,512,ball,194,228,206,249
Robot-05-08-2019-20_09_16-83_jpg.rf.6248b2f19f6219cb174e6334a016509e.jpg,512,512,ball,234,237,305,357
Robot-05-08-2019-20_09_10-96_jpg.rf.623f1b7242d170f8feec5eb6de085dd9.jpg,512,512,ball,206,41,217,65
Robot-05-08-2019-20_13_30-03_jpg.rf.626d0ad75240234f179199ac2cfea4f9.jpg,512,512,ball,225,24,239,53
Robot-05-08-2019-20_07_47-18_jpg.rf.625637236a9313e4a6983d8978be1b18.jpg,512,512,ball,177,175,206,227
Robot-05-08-2019-20_11_33-09_jpg.rf.6267e1df8fcde89000aa048c64ca8f10.jpg,512,512,ball,260,17,271,39
Robot-05-08-2019-21_17_32-95_jpg.rf.62b44cc80e8a76748f5c804ede5a1e79.jpg,512,512,ball,104,65,221,220
Robot-05-08-2019-20_11_11-27_jpg.rf.62c37c3ce22379631753da54d384e525.jpg,512,512,ball,258,13,267,30
Robot-01-08-2019-22_48_16-59_jpg.rf.62d04f03f66fd6609e5fbd55ebe518c5.jpg,512,512,ball,245,360,286,430
Robot-05-08-2019-20_10_46-08_jpg.rf.629494513c8fc88430708e779686ed05.jpg,512,512,ball,291,16,300,32
Robot-05-08-2019-20_11_45-35_jpg.rf.62c74ed6689ac099410de076f4da12ac.jpg,512,512,ball,254,32,268,56
Robot-05-08-2019-20_12_29-06_jpg.rf.630f1d88ff7a88f7520274f77cbeddd9.jpg,512,512,ball,175,73,198,113
Robot-05-08-2019-20_10_58-8_jpg.rf.62e1b23f545845a4be6dd2c34a339dbc.jpg,512,512,ball,267,208,287,248
Robot-05-08-2019-20_13_39-05_jpg.rf.62d16afdbff2c8713ea661889180b67d.jpg,512,512,ball,251,22,258,36
Robot-05-08-2019-20_09_16-63_jpg.rf.632ea587bf2af666161fe6f910c6ac5b.jpg,512,512,ball,263,25,277,54
Robot-05-08-2019-20_12_15-75_jpg.rf.633a252aa836b372f877858fbbcf8c2b.jpg,512,512,ball,320,30,331,51
Robot-05-08-2019-20_09_31-62_jpg.rf.648646d62f0552530b2d3e5545007afe.jpg,512,512,ball,351,82,376,130
Robot-05-08-2019-20_08_29-19_jpg.rf.649779b60daef442e4219ecb49709e57.jpg,512,512,ball,213,27,223,48
Robot-01-08-2019-22_48_12-63_jpg.rf.6373a2456237615a0ee9273d3c539a22.jpg,512,512,ball,256,302,299,379
Robot-01-08-2019-22_47_56-56_jpg.rf.640eab445e34605836d41001f38ad8c7.jpg,512,512,ball,159,117,183,153
Robot-01-08-2019-22_47_56-38_jpg.rf.63f6d13ff27a68837494b974df79818d.jpg,512,512,ball,257,268,303,348
Robot-05-08-2019-20_12_14-27_jpg.rf.6377c2dc3ecf00766c994dc1b2791930.jpg,512,512,ball,299,48,320,87
Robot-05-08-2019-20_12_43-17_jpg.rf.638d1f37f6058c82ed7a32392dd70f39.jpg,512,512,ball,312,38,326,65
Robot-05-08-2019-20_07_45-25_jpg.rf.642fb288736a1b6fe5700e7894b7edc0.jpg,512,512,ball,248,114,261,137
Robot-05-08-2019-20_11_54-99_jpg.rf.63bb7ef753561b2fb1d5bb89ef9a8102.jpg,512,512,ball,242,101,251,120
Robot-05-08-2019-20_08_31-61_jpg.rf.6441b0055e266c4828d1588441713331.jpg,512,512,ball,313,20,322,39
Robot-05-08-2019-20_08_34-56_jpg.rf.64f8b90d22725f935dad98d496f0a76f.jpg,512,512,ball,298,93,331,147
Robot-05-08-2019-20_10_36-6_jpg.rf.6371e273ad3a9cd972c16c6c3af3740d.jpg,512,512,ball,304,42,320,72
Robot-05-08-2019-20_08_18-84_jpg.rf.64e6ba825e35f751f8faa24064714e4d.jpg,512,512,ball,291,109,300,125
Robot-05-08-2019-20_11_06-54_jpg.rf.64282ecd35b4d14771b9c6e3a8df9bbf.jpg,512,512,ball,271,79,302,130
Robot-05-08-2019-20_10_53-09_jpg.rf.63fda1025976408445cd1a71d15ce033.jpg,512,512,ball,303,23,313,42
Robot-05-08-2019-20_10_19-34_jpg.rf.63bbbb0e4603c4217e407f19c68c6846.jpg,512,512,ball,299,111,308,131
Robot-05-08-2019-20_08_09-45_jpg.rf.6488a4a5fdb61b2a44dd4a8fb335a2b5.jpg,512,512,ball,264,16,273,34
Robot-05-08-2019-20_13_02-82_jpg.rf.64d7e718d7b1a90db5a2105ef7d9eacd.jpg,512,512,ball,194,149,212,185
Robot-05-08-2019-20_07_59-07_jpg.rf.64e4071725e665715dece7d6f42129c6.jpg,512,512,ball,296,206,318,241
Robot-05-08-2019-20_08_57-73_jpg.rf.63b4d72ecec7492feeb84b460e51c5d6.jpg,512,512,ball,410,198,444,272
Robot-05-08-2019-20_11_48-54_jpg.rf.63e422a190826afeb6885c346736015a.jpg,512,512,ball,298,97,333,169
Robot-05-08-2019-20_09_26-11_jpg.rf.63d3e9ac63c0c6654af0e18600d4c234.jpg,512,512,ball,134,117,157,157
Robot-05-08-2019-20_13_33-88_jpg.rf.633f29cdcf633facbf05484e3ddee274.jpg,512,512,ball,293,17,300,32
Robot-05-08-2019-20_09_15-12_jpg.rf.63418dbd5407cd4077e5c22369799b66.jpg,512,512,ball,218,23,229,44
Robot-05-08-2019-20_10_45-97_jpg.rf.651d9001d07e2292c6a1ebd1dc5f2556.jpg,512,512,ball,217,24,230,49
Robot-05-08-2019-20_58_55-62_jpg.rf.65078e49cd34fde62d2b8ba124ee2749.jpg,512,512,ball,163,312,312,511
Robot-05-08-2019-20_11_12-25_jpg.rf.650df39d6b9a16214f6f079ceaf0d883.jpg,512,512,ball,272,22,287,49
Robot-05-08-2019-20_09_42-66_jpg.rf.653a3962748e8106ed11ff1fb731e0c3.jpg,512,512,ball,217,63,243,110
Robot-05-08-2019-20_10_04-56_jpg.rf.65291d1e674a41d40909cc4c809afa28.jpg,512,512,ball,219,29,233,54
Robot-05-08-2019-20_10_25-98_jpg.rf.6575698927628cabc541b1326982ec47.jpg,512,512,ball,240,71,269,123
Robot-05-08-2019-20_08_17-79_jpg.rf.659b3e449c237f72ca6bc6524efb8fa4.jpg,512,512,ball,312,130,327,158
Robot-05-08-2019-20_10_01-27_jpg.rf.6589743bc509637d75596572c757bddd.jpg,512,512,ball,172,67,191,103
Robot-05-08-2019-20_07_40-37_jpg.rf.654bc5b7ad0107d1dec230d190669a44.jpg,512,512,ball,225,22,236,43
Robot-05-08-2019-20_12_58-26_jpg.rf.65cc3eca4ec7eac06329c0958a81a6eb.jpg,512,512,ball,174,57,189,84
Robot-05-08-2019-20_07_44-05_jpg.rf.65895e3e8491a73abafd4ae72b961c4b.jpg,512,512,ball,319,23,330,46
Robot-05-08-2019-20_11_57-56_jpg.rf.659bb938cb6cca92b7b6882c10107835.jpg,512,512,ball,324,41,338,68
Robot-05-08-2019-20_13_10-83_jpg.rf.65f420db27be82e4290ad44186fb3a41.jpg,512,512,ball,118,137,140,182
Robot-05-08-2019-20_07_44-43_jpg.rf.65f54898c1a8a2c8a173e6553b4c044a.jpg,512,512,ball,85,217,123,292
Robot-05-08-2019-20_07_43-65_jpg.rf.655887c65722c8734b1ee5fa6dfacf59.jpg,512,512,ball,161,85,180,120
Robot-05-08-2019-20_07_35-44_jpg.rf.66017783a90d405465d3bf8747844310.jpg,512,512,ball,301,29,316,57
Robot-05-08-2019-20_13_27-92_jpg.rf.662202c5ad0091e1277d3fc33b1fcd9b.jpg,512,512,ball,289,121,304,152
Robot-01-08-2019-22_47_49-51_jpg.rf.660325330a7f6a7e9637fd1ca970c96a.jpg,512,512,ball,227,237,259,286
Robot-05-08-2019-20_07_41-99_jpg.rf.6625d5193af3f4b3050edfcd3af90cc8.jpg,512,512,ball,248,19,260,40
Robot-05-08-2019-20_11_56-66_jpg.rf.66309c2c6caac5ed11b41cb8dfa7bb3e.jpg,512,512,ball,136,306,182,392
Robot-05-08-2019-20_11_39-46_jpg.rf.666229ea2a3119e409bd393edb4c51ac.jpg,512,512,ball,319,31,329,48
Robot-05-08-2019-20_09_15-03_jpg.rf.6641597bbd096a33fab649ad3f76fe50.jpg,512,512,ball,250,299,348,448
Robot-05-08-2019-20_07_55-24_jpg.rf.6671f0b3b8c0efd2317bb8ee80447280.jpg,512,512,ball,215,22,226,42
Robot-05-08-2019-20_08_10-52_jpg.rf.6648c38b84305c52da242fd8a6429051.jpg,512,512,ball,341,56,355,87
Robot-05-08-2019-20_08_32-08_jpg.rf.665f9c25cd10a8d1965c9370ec38ef66.jpg,512,512,ball,217,344,272,434
Robot-05-08-2019-20_13_35-1_jpg.rf.66783d95ed3f5a4d5cea4c9ce94b38c5.jpg,512,512,ball,107,155,130,200
scene02801_png.rf.669609bb88597dd6d6d8b8ca526953ac.jpg,512,512,ball,196,329,214,363
scene01581_png.rf.6676a0e4904020777103107fa8d6691e.jpg,512,512,ball,243,77,267,118
Robot-05-08-2019-20_07_54-86_jpg.rf.66afacc61b3f0a91dd8be5442d4cbba9.jpg,512,512,ball,301,82,329,133
scene01561_png.rf.66bdaebd9b4b6edd1870ee292d497124.jpg,512,512,ball,294,121,320,165
Robot-05-08-2019-20_11_32-33_jpg.rf.66e22f0ec9e8f80c2686cae0d81d883b.jpg,512,512,ball,199,42,214,70
Robot-05-08-2019-20_09_21-29_jpg.rf.66c6640cc1c9e65305ad9a5223638879.jpg,512,512,ball,364,70,380,104
Robot-05-08-2019-20_58_47-17_jpg.rf.66ef4a3664570cd4f7986f7b3a905425.jpg,512,512,ball,227,152,412,461
Robot-05-08-2019-20_12_36-57_jpg.rf.670d21b521e60cb0fb761327876e263e.jpg,512,512,ball,215,52,233,84
Robot-05-08-2019-20_12_01-47_jpg.rf.66efbd0735a38a1c5b8fb78ecbea709f.jpg,512,512,ball,273,16,283,36
Robot-05-08-2019-20_10_57-47_jpg.rf.6711028831e06abfda1147882e1f979e.jpg,512,512,ball,267,15,278,39
Robot-05-08-2019-20_10_30-03_jpg.rf.675c457523771344e993620016feb47a.jpg,512,512,ball,311,129,324,154
Robot-05-08-2019-20_58_54-13_jpg.rf.676c6d9591940ee6aaf6cb72a9fe21e0.jpg,512,512,ball,153,204,318,437
Robot-05-08-2019-20_11_29-16_jpg.rf.677947cfbb562af413823007ebb98d94.jpg,512,512,ball,286,20,296,40
Robot-05-08-2019-20_13_06-0_jpg.rf.676c606f81abc907fe3a2849c84fb792.jpg,512,512,ball,222,22,236,48
Robot-05-08-2019-20_11_42-29_jpg.rf.6783274c3d4f76675761abddb84d1a59.jpg,512,512,ball,306,32,318,55
Robot-05-08-2019-20_07_32-09_jpg.rf.67ac36b0b497a3495453dd9c5ffb7116.jpg,512,512,ball,248,165,303,259
Robot-05-08-2019-20_08_37-72_jpg.rf.67b3b4017de9121305066feb71bc52eb.jpg,512,512,ball,85,272,115,335
Robot-01-08-2019-22_47_52-55_jpg.rf.67b52b090b3a7b8f5b56240cb9d6e3af.jpg,512,512,ball,234,246,262,287
Robot-05-08-2019-20_09_20-24_jpg.rf.67b3f6660c6240651ac5a837784925e2.jpg,512,512,ball,315,135,331,165
Robot-01-08-2019-22_48_05-66_jpg.rf.67cff97719501a7f8422a0191b6bb8d0.jpg,512,512,ball,352,302,391,362
Robot-05-08-2019-20_13_22-91_jpg.rf.68143493f0d82790695e0bcccbd1803d.jpg,512,512,ball,212,143,231,179
Robot-05-08-2019-20_58_50-13_jpg.rf.67bda43e49f20b8faffd39de5226928a.jpg,512,512,ball,259,266,348,424
Robot-05-08-2019-20_09_28-23_jpg.rf.68202c13de201a13e87ab541f07aa835.jpg,512,512,ball,380,225,433,316
Robot-05-08-2019-20_07_51-75_jpg.rf.682419f0bc6ce86876712e6211d966c7.jpg,512,512,ball,327,150,350,189
Robot-05-08-2019-20_11_51-94_jpg.rf.682263e1d55825bcdc52ba4b3871934b.jpg,512,512,ball,248,18,258,37
Robot-05-08-2019-20_13_02-1_jpg.rf.683252d91a97a87b31c96612dd833540.jpg,512,512,ball,241,31,255,54
Robot-05-08-2019-20_58_57-16_jpg.rf.68466ba9af39d57f5c9f3a1a67b4db53.jpg,512,512,ball,195,340,279,493
Robot-05-08-2019-20_13_43-98_jpg.rf.6851f04433b9638b97819121139dcb8d.jpg,512,512,ball,263,178,323,285
Robot-05-08-2019-20_08_04-55_jpg.rf.686ec0f4e7a0996a8c55c9cf35394621.jpg,512,512,ball,300,106,339,176
Robot-05-08-2019-20_11_38-18_jpg.rf.687f6c7de275914503e6926ef098a49e.jpg,512,512,ball,283,16,292,35
Robot-05-08-2019-20_10_41-38_jpg.rf.68847cfe6671b9d1774c7d2eba0c665d.jpg,512,512,ball,216,36,232,66
Robot-05-08-2019-20_08_59-26_jpg.rf.68b17cb9f06d74dc57f4419d8453f210.jpg,512,512,ball,341,225,403,321
Robot-05-08-2019-20_12_50-27_jpg.rf.689bababd6b6912b1c4786e8cf8a77dc.jpg,512,512,ball,268,108,309,182
Robot-05-08-2019-20_08_11-67_jpg.rf.68c280f2ab9b1690187fd7c870941cf5.jpg,512,512,ball,208,23,220,43
Robot-05-08-2019-20_10_51-65_jpg.rf.68e76714c192e76fdaf408236eeba571.jpg,512,512,ball,190,198,224,261
Robot-05-08-2019-20_08_19-03_jpg.rf.68becd51b557cc44293050acde5dae57.jpg,512,512,ball,331,38,344,65
Robot-01-08-2019-22_48_04-51_jpg.rf.68c8e9281d7d0f1b373a667e3d47d6f5.jpg,512,512,ball,291,270,322,326
Robot-05-08-2019-20_13_25-21_jpg.rf.6932d568e8f0cd15b5cf2ff581b791cf.jpg,512,512,ball,320,31,330,51
Robot-05-08-2019-20_59_03-03_jpg.rf.695825dd0f848379cc5236a2059ce79a.jpg,512,512,ball,248,314,386,511
Robot-05-08-2019-20_59_00-97_jpg.rf.697eeeac87919a2a1f560823aa191b46.jpg,512,512,ball,172,64,307,309
Robot-05-08-2019-20_08_42-48_jpg.rf.69233bb11c243877ab4353f1e58bfebf.jpg,512,512,ball,302,20,311,39
Robot-05-08-2019-20_08_14-09_jpg.rf.69883bb8b68134bfb077683e194fc9c8.jpg,512,512,ball,150,216,189,286
Robot-05-08-2019-20_07_49-75_jpg.rf.6961cac36c93e3784fef9af05b65e298.jpg,512,512,ball,326,96,355,156
Robot-05-08-2019-20_09_23-83_jpg.rf.69bfc8bb7361ddb9cb4d2a6eb104b169.jpg,512,512,ball,260,105,271,125
Robot-05-08-2019-20_09_48-11_jpg.rf.69b20a2975d4ec658080f914d2c46463.jpg,512,512,ball,332,43,346,72
Robot-01-08-2019-22_47_35-34_jpg.rf.69c2223b9cc8c554c5aebab25f75063e.jpg,512,512,ball,189,247,228,316
Robot-05-08-2019-20_12_13-3_jpg.rf.69c108d1fcdcaa7e6d9a103167bf5381.jpg,512,512,ball,295,29,310,54
Robot-05-08-2019-20_07_38-61_jpg.rf.69d5341960c79c3a17332a2812b5864c.jpg,512,512,ball,314,24,324,46
Robot-05-08-2019-20_11_29-67_jpg.rf.69d5ab83346b0151b2f7e1c680e3cb76.jpg,512,512,ball,257,21,272,52
Robot-05-08-2019-20_09_40-08_jpg.rf.69dc972fcf9361ec8b2994b9c819df71.jpg,512,512,ball,271,72,300,123
Robot-05-08-2019-20_12_00-42_jpg.rf.69ed8e3bec916e39b918e7df5d723f0d.jpg,512,512,ball,192,92,222,149
Robot-05-08-2019-20_10_03-36_jpg.rf.6a1677ac74d9c9d1bc39f75288087aa4.jpg,512,512,ball,108,230,149,315
Robot-01-08-2019-22_47_57-35_jpg.rf.6a17d473a2af4dfb831c37bb6d6858ab.jpg,512,512,ball,283,219,317,280
Robot-05-08-2019-20_09_34-27_jpg.rf.6a1c8c0f60c70e52edd6b8dfea36ccad.jpg,512,512,ball,252,112,266,137
Robot-05-08-2019-20_13_03-48_jpg.rf.6a23c7cb93a2ac4138bec1ca4b0d385b.jpg,512,512,ball,228,164,255,207
scene10821_png.rf.6a42fa4e53ba63dca8469c221c1bdb5c.jpg,512,512,ball,221,182,259,248
Robot-05-08-2019-20_09_34-45_jpg.rf.6a132b34287c94c0aaee8f4f445ad131.jpg,512,512,ball,274,55,300,99
Robot-05-08-2019-20_07_28-11_jpg.rf.69ee53518ee0dc1f7f2a186971b6e7c9.jpg,512,512,ball,363,82,381,114
Robot-01-08-2019-22_47_47-94_jpg.rf.6a566344c1e64553893153c088fe0e38.jpg,512,512,ball,303,295,342,363
Robot-05-08-2019-20_10_37-58_jpg.rf.6af2a5ae544c71d1de987a0d45e81f51.jpg,512,512,ball,322,43,338,78
Robot-05-08-2019-20_12_19-11_jpg.rf.6aaa2b73d66c14904e2408a31395db66.jpg,512,512,ball,290,195,355,295
Robot-05-08-2019-20_13_42-37_jpg.rf.6a9c20c62132a7032dd638ecaa8ddaa6.jpg,512,512,ball,251,77,285,134
